,Age,Gender,Country,WorkHoursPerWeek,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,WorkLifeBalanceScore,BurnoutRisk
1743,40,1,4,43,4.72,5.11,4.28,4.56,6.6,3.3,101,1,9.49,0,0,9.14,0
1744,32,2,6,53,1.13,1.19,3.7,2.78,6.2,9.8,8,0,8.3,0,4,2.07,0
1745,22,2,6,54,7.59,2.4,7.21,6.42,5.1,8.8,40,1,5.77,1,1,5.25,1
1746,45,2,3,48,6.37,8.03,4.82,5.04,5.5,8.7,37,1,5.73,0,9,3.13,0
1747,28,2,0,59,4.1,7.86,3.06,1.36,4.8,4.0,68,1,7.74,1,5,9.97,0
1748,46,3,1,48,3.53,8.11,4.87,3.48,6.1,9.6,64,0,4.08,0,2,6.27,0
1749,42,1,3,51,1.66,9.29,8.84,1.18,4.2,6.8,34,0,7.86,1,9,2.35,0
1750,36,1,6,56,9.47,2.07,1.62,4.22,8.4,8.3,34,0,5.37,0,9,7.01,1
1751,22,1,5,55,5.45,2.47,4.32,3.33,4.8,5.0,75,1,6.74,1,8,9.92,0
1752,33,2,1,46,1.77,4.0,9.66,7.19,8.4,1.6,99,1,9.68,1,8,6.45,0
1753,28,3,5,51,8.82,9.24,1.13,3.77,8.3,8.9,84,1,5.24,1,7,5.12,1
1754,36,2,4,57,3.51,7.98,9.02,4.38,6.3,4.9,47,1,4.77,0,1,3.64,0
1755,42,2,2,48,2.83,3.92,4.37,7.53,6.5,9.7,106,1,9.15,1,1,1.83,0
1756,40,1,4,56,3.53,1.79,2.71,5.33,5.5,2.5,7,1,9.12,1,1,3.05,0
1757,50,2,4,45,6.08,6.55,1.13,6.01,9.0,9.9,26,1,9.93,0,4,5.98,0
1758,46,0,2,49,1.67,3.31,1.63,8.57,7.4,2.2,8,0,5.96,1,9,7.78,0
1759,54,2,0,54,5.34,5.78,2.55,2.86,8.8,3.7,91,1,4.1,1,8,8.9,0
1760,53,0,6,48,9.06,9.48,1.23,9.9,6.1,5.9,29,1,3.16,1,6,8.14,1
1761,56,2,5,30,2.69,6.15,4.02,9.1,8.4,6.9,13,0,1.31,1,6,2.13,0
1762,59,3,4,48,3.98,9.31,1.4,3.58,6.2,7.2,22,1,7.54,0,2,7.96,0
1763,47,3,2,36,4.57,4.54,7.23,9.04,8.3,4.8,28,1,3.1,0,2,6.23,0
1764,32,1,3,58,6.28,6.7,8.37,7.79,4.7,0.8,25,0,6.46,0,9,5.22,0
1765,56,2,4,52,9.27,9.05,8.99,9.38,7.2,5.0,85,1,9.25,1,2,6.15,1
1766,29,0,5,40,4.55,6.29,5.94,7.22,7.4,3.3,14,0,9.55,0,0,1.07,0
1767,35,0,6,34,1.62,6.53,9.52,7.07,7.3,6.6,114,1,1.04,1,7,1.61,0
1768,31,2,4,59,4.13,7.45,1.05,1.03,6.2,1.8,72,0,3.85,1,1,5.73,0
1769,23,0,4,46,2.71,8.94,2.21,5.27,7.4,3.9,89,1,8.54,0,6,2.56,0
1770,30,3,0,40,6.87,1.79,3.64,2.8,5.2,9.7,80,0,5.83,1,8,5.91,0
1771,24,0,2,53,1.26,4.03,8.1,3.92,7.0,0.9,72,1,8.27,1,1,4.19,0
1772,42,1,3,55,3.63,4.58,8.97,9.81,6.8,6.0,66,0,8.68,0,0,9.17,0
1773,47,3,3,37,5.91,9.19,6.56,1.77,5.6,0.9,15,1,4.98,0,4,9.55,0
1774,29,3,1,39,3.5,9.6,4.45,7.5,7.9,1.6,12,1,4.23,1,9,9.82,0
1775,23,3,6,41,5.96,2.08,6.99,2.56,4.4,6.0,89,1,5.1,1,4,9.09,0
1776,27,2,1,39,2.03,2.07,2.63,1.07,4.9,4.4,80,0,6.88,1,0,9.87,0
1777,49,2,5,42,9.49,9.41,5.12,5.51,6.4,5.5,95,0,4.3,1,8,7.36,1
1778,50,3,6,55,3.62,3.66,5.57,2.45,8.5,8.8,23,1,7.97,0,2,9.64,0
1779,47,2,4,47,9.31,3.18,1.94,9.69,6.9,8.2,117,1,9.14,0,1,6.78,1
1780,46,0,4,39,3.93,1.32,1.3,2.83,8.2,8.9,61,0,3.54,1,6,8.28,0
1781,33,2,3,48,8.04,3.48,7.75,2.73,6.6,6.2,56,0,9.68,0,4,2.19,1
1782,26,2,5,49,3.22,7.24,5.81,1.29,7.9,4.9,35,0,6.6,1,3,7.14,0
1783,55,3,2,46,7.03,4.83,3.99,3.97,5.6,4.6,59,0,8.9,0,3,9.38,1
1784,58,1,5,49,3.91,5.65,4.94,1.22,8.1,7.4,116,0,1.94,0,8,5.86,0
1785,36,1,4,45,5.58,9.26,9.62,5.49,6.0,5.2,85,0,3.26,1,8,2.68,0
1786,57,1,2,34,7.06,2.03,4.46,5.55,6.8,1.1,72,1,3.89,0,0,5.74,1
1787,36,0,5,32,6.3,1.64,1.93,1.48,4.9,1.4,21,1,3.73,1,9,7.36,0
1788,44,2,5,59,6.19,8.67,5.17,3.16,8.6,3.6,104,1,2.55,0,6,7.93,0
1789,27,1,2,56,1.59,7.97,6.83,8.49,7.5,0.7,113,0,8.81,0,7,5.71,0
1790,42,3,4,44,3.24,3.37,1.11,5.16,8.3,2.4,109,0,4.77,1,4,2.96,0
1791,44,1,5,55,6.15,3.92,3.99,4.91,5.0,6.6,83,1,9.67,0,6,9.34,0
1792,37,1,2,31,1.16,3.79,4.54,7.29,4.3,0.1,2,1,6.25,0,7,7.96,0
1793,36,2,0,42,3.26,6.83,5.17,7.43,5.7,6.0,35,0,2.25,1,7,3.44,0
1794,46,2,0,51,3.06,1.55,3.72,7.86,6.6,7.7,96,1,5.91,0,8,8.31,0
1795,57,2,4,37,3.25,5.4,7.0,8.47,8.0,1.7,81,1,9.94,0,4,4.13,0
1796,32,0,2,52,5.82,2.2,9.5,3.09,6.0,1.8,35,0,6.09,1,1,3.81,0
1797,36,0,0,56,6.24,8.38,9.23,1.6,5.3,0.3,9,1,1.02,1,5,8.77,0
1798,25,1,2,59,9.18,4.43,6.98,4.42,5.9,5.1,99,1,9.4,0,0,8.86,1
1799,42,2,5,46,4.47,5.75,5.56,8.7,7.5,6.5,20,0,3.11,0,9,4.59,0
1800,34,1,4,33,9.34,1.26,8.43,1.7,5.7,4.6,88,0,7.2,1,5,1.08,1
1801,43,3,0,48,6.87,1.52,8.52,6.18,8.9,3.9,48,0,5.64,1,2,2.68,0
1802,40,3,1,51,9.21,7.08,8.47,7.31,4.9,4.5,103,0,3.93,0,2,9.18,1
1803,55,2,5,54,8.5,7.9,2.42,5.33,7.8,7.8,114,1,3.54,0,6,9.09,1
1804,35,2,1,38,7.19,7.39,1.23,3.3,6.9,0.3,8,1,9.36,1,3,5.08,1
1805,25,3,1,52,4.2,7.63,9.85,3.94,5.2,7.8,111,0,9.21,0,4,3.74,0
1806,48,2,6,44,3.17,1.94,9.64,1.64,7.8,6.7,90,0,5.62,0,5,3.72,0
1807,50,0,6,57,3.0,7.24,6.08,3.63,6.2,2.4,119,0,3.33,1,9,9.07,0
1808,49,0,4,38,9.57,2.64,9.94,1.4,7.4,5.2,119,1,1.92,0,5,3.92,1
1809,56,2,0,53,9.63,1.88,7.93,7.54,7.3,0.5,78,1,2.41,0,1,5.6,1
1810,29,3,0,50,7.52,7.81,5.66,9.08,4.6,3.8,51,1,5.7,1,2,7.58,1
1811,37,1,0,38,8.95,9.0,4.5,6.7,8.2,1.7,95,0,3.77,0,0,2.89,1
1812,57,2,2,43,9.27,7.45,6.34,6.91,7.4,0.2,47,0,1.38,0,2,3.28,1
1813,51,2,5,52,5.6,8.25,5.64,5.25,7.9,3.6,59,1,5.1,1,7,4.22,0
1814,39,1,0,50,6.66,9.92,9.94,2.4,6.2,7.3,116,1,7.72,1,3,6.89,0
1815,23,2,5,45,4.77,2.21,5.41,1.07,5.0,9.2,107,0,9.03,1,1,8.36,0
1816,34,1,4,53,4.77,9.69,8.52,4.1,5.6,6.6,118,0,6.27,0,3,5.92,0
1817,25,3,1,52,1.35,6.41,8.32,7.76,8.5,4.0,49,0,7.51,0,6,2.2,0
1818,47,0,0,54,4.9,8.32,1.64,9.64,8.7,10.0,38,0,4.28,0,8,5.02,0
1819,46,3,4,55,7.06,6.85,1.78,4.88,6.4,2.8,15,0,5.47,0,4,2.15,1
1820,51,0,0,46,4.8,6.13,6.94,4.29,5.5,1.9,27,0,7.57,1,4,1.79,0
1821,32,1,6,42,8.85,7.33,3.33,5.01,7.7,4.6,114,0,7.55,1,4,6.31,1
1822,28,0,3,38,3.99,3.88,6.92,4.85,7.8,5.0,5,0,4.82,1,9,9.61,0
1823,52,3,4,44,2.19,9.32,2.3,6.63,8.1,3.5,60,1,5.89,0,8,8.54,0
1824,31,0,0,36,8.3,2.04,4.57,7.61,4.2,7.0,5,1,9.31,1,6,7.97,1
1825,34,1,3,30,7.07,3.86,1.92,8.06,4.0,1.8,101,1,6.69,0,2,7.54,1
1826,52,0,4,30,3.18,1.28,3.54,6.85,5.8,5.1,110,0,6.78,0,1,9.07,0
1827,28,2,2,34,5.83,3.44,1.79,4.94,4.8,5.0,65,1,8.06,0,8,7.78,0
1828,57,3,0,53,4.62,2.96,9.74,9.55,8.0,8.2,104,1,2.04,1,2,6.64,0
1829,41,2,2,38,9.45,1.45,4.56,7.4,6.7,9.3,39,1,5.71,0,7,4.28,1
1830,25,1,6,41,6.47,5.43,9.11,4.84,8.1,6.6,70,0,9.63,0,3,1.91,0
1831,28,0,0,35,2.43,5.22,9.74,5.02,4.9,3.1,90,0,4.25,1,4,5.15,0
1832,22,2,1,57,5.52,1.7,9.19,8.36,7.1,6.9,61,0,3.65,1,7,9.32,0
1833,34,2,6,42,8.76,3.36,5.09,4.96,6.9,2.5,27,1,6.41,0,4,6.25,1
1834,43,0,3,55,7.04,9.58,8.01,5.65,5.7,9.7,79,1,2.99,0,9,2.66,1
1835,42,0,4,57,8.58,2.0,2.38,3.62,6.6,8.2,46,0,6.0,0,1,6.84,1
1836,43,3,5,37,3.25,3.75,1.85,8.55,6.9,4.3,8,1,2.4,1,5,5.19,0
1837,49,2,6,44,9.0,1.32,8.89,5.7,8.4,7.8,51,1,6.22,1,6,9.38,1
1838,30,2,5,35,7.8,2.34,1.28,5.97,4.3,4.1,14,0,6.42,1,0,2.45,1
1839,47,1,5,56,7.56,7.29,9.75,8.93,8.1,0.7,33,0,4.77,1,9,7.41,1
1840,30,3,4,35,4.12,4.3,7.05,9.28,8.9,7.1,19,0,4.44,1,8,7.13,0
1841,36,1,3,33,8.99,5.07,4.78,8.42,7.7,4.0,77,0,3.21,0,5,9.85,1
1842,31,2,4,40,6.74,2.41,2.27,1.59,7.7,9.3,59,0,3.98,0,3,6.08,0
1843,45,1,0,50,8.67,7.14,7.51,4.99,5.1,3.1,57,0,5.49,0,1,8.84,1
1844,29,2,6,59,4.25,7.76,6.07,4.09,6.6,8.4,74,0,3.23,0,8,1.22,0
1845,45,2,5,47,2.31,2.63,7.4,2.92,7.5,6.8,93,0,8.05,1,5,2.11,0
1846,37,1,4,32,3.99,1.4,4.76,9.18,7.0,8.5,66,0,7.38,1,8,4.11,0
1847,47,1,4,32,5.1,1.73,1.6,9.01,5.9,2.9,1,0,3.42,0,1,6.57,0
1848,48,0,4,59,5.8,6.91,3.83,5.19,8.7,4.6,49,0,1.88,0,4,5.04,0
1849,58,0,6,41,5.6,2.22,3.84,2.21,6.6,8.2,13,0,1.0,1,5,2.82,0
1850,25,0,3,56,5.91,5.45,1.08,1.12,8.8,6.4,55,1,6.37,0,4,6.3,0
1851,45,2,1,50,8.58,2.37,1.09,4.95,6.8,3.6,92,0,2.9,0,5,6.1,1
1852,40,1,4,59,2.53,2.53,3.98,1.36,8.0,5.1,68,1,1.11,1,2,5.72,0
1853,57,3,6,50,3.84,1.04,7.55,6.49,7.7,10.0,43,1,4.23,0,8,1.82,0
1854,31,2,5,35,9.0,3.89,6.62,6.48,7.3,7.4,45,1,9.66,1,1,9.34,1
1855,46,3,0,50,6.04,1.81,3.15,9.09,4.1,6.1,5,0,7.21,0,1,6.33,0
1856,39,1,1,57,6.25,4.55,6.42,2.71,4.4,8.3,7,0,8.72,0,4,3.38,0
1857,40,2,2,35,5.3,6.38,6.83,4.34,6.9,4.4,38,0,2.3,0,9,7.19,0
1858,57,3,1,37,5.94,4.31,5.7,8.74,8.6,9.5,102,0,1.66,1,2,3.86,0
1859,31,3,1,44,2.78,7.35,5.69,5.27,7.0,5.5,107,1,1.1,1,1,5.55,0
1860,54,0,6,47,5.92,7.67,4.33,1.54,5.2,3.3,92,1,9.6,1,5,4.07,0
1861,26,0,2,49,9.97,7.27,2.11,2.0,5.6,0.9,102,0,3.7,1,5,8.92,1
1862,56,0,4,58,6.09,9.43,4.47,8.32,7.1,3.8,43,0,5.14,1,6,9.95,0
1863,55,2,4,45,1.4,3.14,4.11,7.69,7.0,5.7,26,0,4.55,1,3,2.45,0
1864,54,1,1,35,8.17,2.71,6.33,8.88,8.8,7.0,15,0,7.57,0,7,1.21,1
1865,42,1,6,57,4.57,6.49,8.71,2.07,6.6,8.8,90,1,3.79,0,2,2.97,0
1866,38,0,2,50,2.38,6.35,4.38,7.84,5.8,9.4,38,0,5.82,0,9,6.31,0
1867,43,0,4,46,8.76,5.59,7.39,6.9,6.6,1.0,103,1,9.96,0,0,2.57,1
1868,58,0,5,38,2.78,1.04,8.31,3.09,7.9,6.0,0,0,5.0,1,4,8.3,0
1869,36,3,3,48,9.29,6.0,2.91,9.77,6.7,6.7,108,0,5.96,0,5,4.68,1
1870,56,0,3,47,4.98,9.4,9.11,6.13,5.6,1.7,50,0,5.52,1,2,6.49,0
1871,49,3,4,54,7.69,4.01,1.63,9.16,5.7,5.5,62,0,8.23,0,1,5.1,1
1872,28,1,2,52,5.92,9.71,9.12,8.73,7.8,3.3,32,0,3.4,0,2,9.13,0
1873,53,2,0,34,3.31,4.21,2.47,4.0,4.3,0.8,119,0,2.53,1,2,1.32,0
1874,32,2,4,57,7.04,2.26,4.03,5.82,5.4,0.7,49,1,7.79,1,6,7.56,1
1875,31,2,0,35,9.62,4.59,6.45,4.88,4.8,7.6,102,1,4.74,0,0,6.87,1
1876,30,2,0,41,7.93,5.45,9.15,7.38,8.7,6.2,53,0,9.22,1,3,6.85,1
1877,35,3,2,40,6.44,6.67,3.3,6.29,4.5,7.2,26,1,6.8,1,2,4.73,0
1878,34,3,0,45,9.92,5.54,7.87,8.06,7.8,6.9,80,0,6.08,0,9,1.14,1
1879,46,0,5,49,3.39,5.83,7.39,1.11,7.2,1.3,78,1,1.63,1,6,7.2,0
1880,23,3,2,46,1.56,1.22,2.44,7.19,7.2,1.5,85,0,7.57,1,0,8.47,0
1881,56,0,4,49,1.29,3.28,5.32,3.87,7.8,2.5,18,1,7.17,1,7,1.77,0
1882,28,0,1,38,7.4,3.8,5.33,3.02,6.0,4.0,27,0,6.76,0,9,4.97,1
1883,42,2,5,30,8.47,9.88,3.74,8.21,6.0,9.4,22,1,3.41,1,6,2.46,1
1884,39,3,6,55,6.72,3.66,8.02,1.8,5.4,6.7,63,1,9.52,1,7,6.5,0
1885,24,3,3,32,9.15,9.07,9.33,3.06,7.0,2.6,99,0,3.89,1,7,8.07,1
1886,32,0,4,50,7.28,3.74,7.45,2.83,8.6,0.6,112,0,2.37,0,8,7.0,1
1887,45,0,4,52,4.34,1.86,9.76,4.78,8.6,6.8,38,0,9.88,0,0,3.86,0
1888,40,1,4,38,2.63,3.23,1.45,3.9,7.5,6.3,111,0,7.72,0,8,2.26,0
1889,25,1,5,51,9.32,3.46,1.34,7.48,8.5,6.8,48,0,4.73,1,0,8.15,1
1890,47,0,6,48,1.93,9.8,9.04,7.29,8.8,2.6,58,1,9.42,0,2,3.92,0
1891,59,1,1,42,5.89,7.07,9.08,3.93,8.0,5.2,19,0,1.82,1,6,1.2,0
1892,53,1,2,52,3.83,9.39,1.96,4.93,6.0,3.6,60,0,1.79,0,7,6.14,0
1893,57,0,6,43,3.44,8.51,4.22,2.87,6.4,8.2,110,1,7.14,0,4,3.22,0
1894,58,0,5,49,6.81,6.21,8.52,7.04,8.7,0.7,8,1,2.6,1,0,8.57,0
1895,54,3,4,48,3.08,7.08,2.16,4.57,7.4,2.8,116,1,9.25,1,2,2.29,0
1896,57,0,3,59,9.25,6.62,3.41,2.2,8.1,6.0,22,0,8.56,1,6,4.91,1
1897,24,0,4,52,4.65,7.0,7.13,2.15,4.6,2.1,108,0,3.76,1,1,3.28,0
1898,30,2,2,56,7.1,3.38,9.84,3.9,5.0,6.7,6,1,9.0,1,1,7.21,1
1899,29,3,0,56,7.55,4.67,8.17,7.73,5.7,1.4,30,1,1.39,1,8,5.94,1
1900,54,3,3,36,7.15,6.33,8.0,1.23,4.9,0.2,59,0,5.94,1,5,8.12,1
1901,27,3,4,33,9.13,1.32,4.08,3.32,8.5,8.6,114,1,9.42,0,3,5.13,1
1902,25,2,1,41,3.08,5.35,6.95,2.46,5.1,3.3,60,0,8.7,0,9,1.04,0
1903,34,0,3,52,1.77,8.74,2.02,9.61,6.8,1.6,74,1,4.2,0,8,2.94,0
1904,23,3,0,56,1.5,5.43,9.93,7.35,4.4,1.7,103,1,2.65,1,6,9.99,0
1905,26,3,6,43,8.9,5.97,5.33,3.1,4.8,8.9,80,0,2.89,0,6,4.65,1
1906,48,1,5,31,9.76,2.82,6.75,2.87,5.2,6.5,99,1,5.63,1,7,6.58,1
1907,53,3,4,30,3.72,8.15,8.89,8.72,8.9,9.6,25,1,6.37,0,2,9.14,0
1908,42,0,2,57,7.24,4.23,1.01,2.71,8.0,8.0,99,0,1.3,0,1,1.18,1
1909,29,0,6,47,1.08,9.61,9.78,9.97,7.4,7.7,81,0,4.72,1,0,6.94,0
1910,59,1,4,49,2.7,9.94,4.23,3.54,8.6,5.0,53,1,8.47,0,1,3.6,0
1911,29,3,6,37,7.2,9.24,4.06,1.76,8.8,8.2,30,0,5.0,0,2,3.51,1
1912,24,3,2,32,1.59,1.76,2.31,7.22,6.3,4.1,112,0,2.52,0,4,3.02,0
1913,24,3,4,55,5.22,4.0,8.72,6.49,5.6,8.3,98,0,9.59,0,7,8.4,0
1914,43,2,0,35,6.96,9.51,8.84,10.0,5.6,7.6,40,1,3.4,0,2,4.36,0
1915,27,3,0,51,7.89,8.24,1.18,8.22,4.2,6.8,27,1,8.19,1,6,1.6,1
1916,23,0,2,42,5.08,9.2,1.5,4.86,5.4,3.3,89,1,2.74,1,4,1.87,0
1917,44,0,3,38,6.67,6.15,9.27,7.09,5.8,6.3,5,1,4.81,0,4,2.34,0
1918,23,2,2,38,5.86,5.32,2.11,8.36,4.2,5.1,33,1,5.41,1,7,9.09,0
1919,59,2,3,49,1.47,1.96,6.59,5.62,8.4,4.6,91,1,5.51,1,9,4.85,0
1920,38,3,4,38,7.69,8.56,6.58,3.46,8.2,9.9,107,1,5.65,0,4,9.24,1
1921,56,1,3,44,2.55,7.71,8.83,2.89,5.3,5.0,110,0,3.02,1,9,8.36,0
1922,55,2,4,42,1.29,1.53,6.15,3.66,8.0,0.3,8,0,5.64,1,6,8.54,0
1923,44,2,4,51,5.06,2.88,4.91,8.63,8.0,6.3,92,1,5.34,1,9,3.58,0
1924,51,3,1,45,8.79,6.02,9.77,4.42,5.7,7.3,97,1,2.88,0,7,3.44,1
1925,29,3,5,31,2.36,7.16,3.06,3.58,7.5,8.9,11,0,9.89,0,7,6.04,0
1926,43,2,4,55,1.12,2.24,3.36,8.25,5.4,6.3,15,1,8.79,0,2,4.76,0
1927,57,1,3,43,1.99,3.2,1.76,1.29,4.4,0.2,70,1,8.99,0,3,5.58,0
1928,26,2,5,56,4.27,2.74,9.78,6.35,6.5,1.2,30,1,7.17,0,7,1.48,0
1929,34,3,5,35,6.22,2.98,7.36,8.86,6.2,1.6,32,0,2.44,0,4,9.74,0
1930,50,3,4,31,2.74,9.29,1.11,4.69,4.7,2.1,116,0,6.11,0,0,1.52,0
1931,52,2,2,37,8.22,7.44,7.34,3.42,6.5,8.0,6,0,8.39,1,6,2.61,1
1932,37,1,2,33,7.78,7.63,4.64,5.43,8.7,3.1,2,1,1.35,0,2,7.1,1
1933,51,2,0,50,7.26,8.15,9.71,7.46,7.7,3.1,19,0,5.46,1,1,2.4,1
1934,37,2,5,53,5.39,4.21,3.5,5.65,7.7,7.6,4,0,4.57,0,9,1.96,0
1935,33,3,4,43,4.29,7.9,7.39,1.07,7.8,4.1,66,1,2.91,0,4,2.38,0
1936,38,1,1,40,4.38,9.81,6.65,1.7,7.7,0.6,110,1,4.4,0,0,1.56,0
1937,37,0,2,53,5.53,7.29,1.11,7.49,4.1,5.9,37,1,9.85,0,8,3.26,0
1938,33,1,1,57,1.7,4.75,8.97,4.6,8.6,1.3,78,1,7.51,1,9,3.44,0
1939,29,2,4,43,7.14,7.45,2.26,8.06,8.2,5.7,98,0,3.7,0,4,5.49,1
1940,41,2,4,41,4.16,9.11,6.97,6.85,5.4,7.8,55,0,6.45,1,5,4.95,0
1941,24,2,5,45,3.02,2.16,7.98,6.23,6.8,9.3,22,1,3.22,1,6,5.26,0
1942,37,1,1,35,3.5,3.39,6.68,9.11,7.1,0.7,96,1,6.5,1,8,6.54,0
1943,51,3,0,49,2.62,9.27,1.87,1.19,4.7,3.0,1,1,9.07,0,4,3.08,0
1944,44,2,5,30,9.11,9.52,9.78,2.4,5.3,6.5,99,1,6.01,0,3,2.21,1
1945,49,2,6,41,2.52,5.36,3.13,6.62,4.1,3.2,20,1,7.6,1,2,8.91,0
1946,26,1,1,36,8.95,4.37,6.65,1.59,8.3,4.5,77,0,5.08,0,4,6.71,1
1947,41,0,2,37,6.15,3.55,8.17,6.8,4.1,0.2,13,1,5.72,0,9,1.55,0
1948,22,0,2,38,8.81,5.49,9.45,9.86,5.6,6.9,61,0,7.26,0,9,9.65,1
1949,51,3,2,31,5.27,9.41,6.44,8.91,4.4,8.8,105,1,8.31,1,2,7.24,0
1950,42,3,3,46,9.35,2.35,3.33,6.32,7.9,9.8,10,0,6.94,1,4,2.37,1
1951,41,2,4,49,2.9,4.78,8.53,9.05,8.6,8.3,3,1,9.8,1,7,9.72,0
1952,27,1,5,42,5.99,9.2,2.47,2.05,6.8,0.3,46,1,8.38,1,1,4.29,0
1953,43,2,2,34,2.13,4.14,1.2,5.09,4.7,6.5,115,0,7.99,1,3,9.86,0
1954,39,3,6,39,5.02,7.91,9.17,4.86,6.8,5.0,93,0,8.61,0,7,1.93,0
1955,29,1,2,41,6.13,4.5,6.18,4.03,7.9,9.4,99,0,3.53,1,4,2.44,0
1956,53,1,0,46,6.45,8.24,1.63,1.0,7.6,9.0,19,0,4.89,1,7,6.92,0
1957,54,3,4,50,4.29,9.83,6.22,9.02,7.7,9.9,51,0,6.08,1,5,1.2,0
1958,37,0,1,35,1.69,4.49,2.31,8.0,5.4,8.6,15,0,5.16,1,0,1.17,0
1959,33,0,4,32,6.9,8.61,1.28,6.88,4.4,5.5,97,0,8.63,0,4,8.13,0
1960,59,1,1,57,5.4,9.9,2.05,2.16,4.7,7.1,44,0,1.24,0,9,2.51,0
1961,55,2,1,44,2.23,9.85,7.98,4.4,8.8,9.6,7,1,2.88,1,1,9.27,0
1962,35,0,5,36,9.42,4.9,7.8,9.32,7.1,5.8,108,1,8.94,0,6,4.83,1
1963,57,2,3,59,9.6,5.37,6.44,6.55,7.6,8.4,61,1,1.53,1,9,8.86,1
1964,54,0,1,35,8.71,3.73,2.88,6.43,8.5,9.4,83,0,3.04,1,3,4.76,1
1965,44,0,1,33,8.59,3.83,7.65,9.22,8.3,5.7,20,0,4.16,1,1,5.77,1
1966,23,2,5,48,1.89,5.43,4.67,6.04,5.1,1.6,63,1,7.76,0,0,3.85,0
1967,42,3,2,34,9.94,2.8,5.6,6.38,4.3,1.6,103,0,6.04,0,4,6.92,1
1968,23,0,0,32,4.6,7.4,9.08,4.11,8.6,1.2,29,1,9.59,1,9,3.86,0
1969,48,0,6,55,2.47,5.83,5.12,4.34,8.9,4.8,35,0,3.05,1,7,3.01,0
1970,30,2,5,54,8.31,9.08,6.64,7.17,6.8,4.8,4,0,8.85,1,7,1.73,1
1971,22,3,3,38,3.03,8.3,9.66,3.88,8.4,6.2,84,0,3.55,0,9,1.52,0
1972,32,0,5,35,5.74,3.9,5.06,6.03,5.2,4.8,37,0,3.21,1,1,3.75,0
1973,24,0,4,42,2.15,5.55,6.05,3.51,4.6,9.7,86,1,5.49,1,5,7.63,0
1974,44,3,2,56,5.27,7.75,6.26,2.5,6.5,2.9,18,1,1.64,0,6,2.85,0
1975,47,0,2,51,6.02,2.74,3.17,5.09,8.1,8.7,73,1,4.46,1,9,3.69,0
1976,25,3,1,57,5.01,1.28,7.63,2.96,7.3,1.0,26,0,4.2,0,0,9.15,0
1977,39,3,2,59,1.63,8.67,7.54,9.09,7.2,6.0,98,1,2.44,1,4,6.75,0
1978,27,2,2,49,5.36,2.24,2.92,3.73,4.1,6.5,12,1,8.75,0,5,9.28,0
1979,56,1,2,33,5.22,9.0,1.12,6.38,5.6,7.7,8,1,4.47,1,6,9.2,0
1980,43,3,2,31,3.35,9.22,9.99,3.37,8.7,5.0,16,1,9.84,1,8,1.57,0
1981,36,2,6,55,9.29,5.15,6.23,3.32,4.7,2.0,94,1,9.1,0,2,9.6,1
1982,43,1,3,33,4.76,8.26,2.63,4.16,7.6,3.7,105,1,2.75,1,7,1.46,0
1983,58,0,1,37,8.78,4.27,3.55,9.24,7.8,2.7,43,0,5.55,0,9,9.33,1
1984,33,1,2,42,1.99,8.72,6.56,4.52,7.7,4.2,44,0,6.42,1,2,5.92,0
1985,59,3,1,39,3.87,8.42,2.24,8.39,8.9,5.3,87,0,8.37,0,8,5.8,0
1986,39,3,3,47,2.59,1.71,1.34,2.78,6.0,6.3,41,0,8.97,1,7,7.42,0
1987,56,3,0,38,4.68,6.24,8.19,1.43,7.4,8.5,50,1,6.62,0,8,8.91,0
1988,51,3,2,59,2.0,6.76,7.44,8.04,5.0,9.1,116,1,1.32,0,4,6.55,0
1989,45,3,1,30,4.97,1.01,3.79,5.88,6.0,4.6,82,0,5.33,1,8,4.83,0
1990,51,2,5,42,4.18,9.82,1.53,5.53,6.5,0.9,57,1,8.96,1,2,2.01,0
1991,35,3,1,47,3.01,4.66,5.38,3.45,5.1,8.0,112,1,7.43,0,6,8.1,0
1992,27,2,2,44,6.78,5.66,3.49,1.65,8.5,4.8,57,1,8.83,0,2,2.15,0
1993,24,0,4,31,9.56,2.75,4.58,5.35,7.6,5.5,29,0,7.07,0,5,7.54,1
1994,37,3,6,40,2.86,6.5,3.47,8.81,5.4,6.0,4,1,1.4,1,7,5.75,0
1995,28,3,5,58,7.41,8.3,2.58,2.08,4.7,6.7,7,0,9.71,0,1,4.47,1
1996,35,1,5,43,7.68,6.27,4.48,9.36,5.4,8.9,36,0,9.26,0,7,6.52,1
1997,30,0,4,51,5.48,8.09,9.68,3.47,7.1,9.5,46,1,2.14,0,0,7.95,0
1998,36,3,2,44,9.08,7.58,3.4,5.79,8.1,9.4,99,0,2.01,1,3,9.47,1
1999,42,3,6,43,9.7,3.14,4.02,1.6,6.5,8.1,88,0,5.85,1,6,3.38,1
2000,56,0,5,45,4.26,4.92,3.96,4.83,4.5,8.9,44,0,7.81,1,0,9.52,0
2001,23,2,6,52,6.86,2.34,5.32,2.13,5.2,0.5,112,0,4.44,0,5,9.65,0
2002,48,3,5,58,6.96,1.38,8.59,1.43,5.7,8.5,4,0,2.23,0,9,8.32,0
2003,23,1,2,44,4.63,1.57,4.62,9.7,7.2,0.7,96,1,5.6,1,5,8.93,0
